Order ID,Delivery Address,Delivery Cty,Order Timestamp,Order Year,Order Month,Order Day,Order Hour,Order Status,Driver ID,Vehicle Info,Current Location,Delivery Time (min),Delays (min),Customer Feedback,Route,Delivery Zone,Allocation Rules,Timestamp for Tracking
1788,"939 Elm St, CityA",CityA,02/09/2023 10:38,2023,Sep,02,10,In Progress,D86,Truck B,CityA,150,18,Negative,Route2,Zone1,Standard Rules,01/09/2023 09:14
1789,"68 Elm St, CityA",CityA,02/09/2023 14:43,2023,Sep,02,14,In Progress,D51,Bike C,CityA,181,13,Positive,Route4,Zone2,Custom Rules,01/09/2023 10:24
1790,"272 Pine St, CityA",CityA,07/09/2023 15:19,2023,Sep,07,15,Completed,D15,Van A,CityB,146,29,Positive,Route4,Zone3,Expedited Rules,01/09/2023 10:11
1791,"225 Pine St, CityB",CityB,03/09/2023 08:55,2023,Sep,03,08,In Progress,D5,Van A,CityD,140,9,Positive,Route3,Zone2,Standard Rules,01/09/2023 16:27
1792,"948 Pine St, CityA",CityA,02/09/2023 16:13,2023,Sep,02,16,Completed,D8,Van A,CityD,198,5,Neutral,Route3,Zone3,Custom Rules,01/09/2023 10:10
1793,"82 Pine St, CityC",CityC,04/09/2023 08:16,2023,Sep,04,08,Completed,D60,Bike C,CityB,65,6,Neutral,Route1,Zone2,Expedited Rules,01/09/2023 16:00
1794,"632 Oak St, CityD",CityD,05/09/2023 16:52,2023,Sep,05,16,Completed,D78,Van A,CityE,89,7,Positive,Route4,Zone2,Expedited Rules,01/09/2023 10:21
1795,"979 Oak St, CityE",CityE,07/09/2023 09:39,2023,Sep,07,09,Completed,D23,Bike C,CityA,195,6,Neutral,Route5,Zone2,Standard Rules,01/09/2023 10:09
1796,"572 Cedar St, CityC",CityC,03/09/2023 14:10,2023,Sep,03,14,Completed,D29,Truck B,CityA,151,2,Negative,Route4,Zone1,Custom Rules,01/09/2023 11:35
1797,"647 Oak St, CityE",CityE,04/09/2023 09:51,2023,Sep,04,09,In Progress,D8,Truck B,CityE,208,6,Negative,Route2,Zone3,Custom Rules,01/09/2023 10:20
1798,"160 Cedar St, CityE",CityE,08/09/2023 09:26,2023,Sep,08,09,In Progress,D34,Truck B,CityC,201,10,Negative,Route1,Zone1,Custom Rules,01/09/2023 13:53
1799,"699 Oak St, CityE",CityE,01/09/2023 08:32,2023,Sep,01,08,In Progress,D55,Bike C,CityC,68,4,Neutral,Route4,Zone1,Custom Rules,01/09/2023 08:27
1800,"797 Elm St, CityB",CityB,06/09/2023 13:25,2023,Sep,06,13,In Progress,D53,Truck B,CityA,87,14,Positive,Route1,Zone3,Standard Rules,01/09/2023 16:37
1801,"835 Main St, CityD",CityD,07/09/2023 14:53,2023,Sep,07,14,In Progress,D4,Van A,CityD,121,16,Neutral,Route4,Zone3,Standard Rules,01/09/2023 09:09
1802,"495 Oak St, CityC",CityC,01/09/2023 15:48,2023,Sep,01,15,Completed,D7,Van A,CityE,235,7,Negative,Route4,Zone1,Expedited Rules,01/09/2023 17:26
1803,"963 Cedar St, CityC",CityC,07/09/2023 14:14,2023,Sep,07,14,In Progress,D11,Van A,CityD,125,10,Neutral,Route3,Zone1,Custom Rules,01/09/2023 09:23
1804,"511 Pine St, CityA",CityA,07/09/2023 10:05,2023,Sep,07,10,In Progress,D17,Truck B,CityA,168,17,Positive,Route3,Zone3,Expedited Rules,01/09/2023 10:01
1805,"975 Cedar St, CityC",CityC,01/09/2023 13:23,2023,Sep,01,13,In Progress,D72,Truck B,CityC,153,3,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 17:23
1806,"821 Oak St, CityA",CityA,05/09/2023 12:37,2023,Sep,05,12,In Progress,D32,Truck B,CityB,110,22,Negative,Route4,Zone2,Custom Rules,01/09/2023 12:28
1807,"844 Elm St, CityE",CityE,01/09/2023 12:19,2023,Sep,01,12,Completed,D67,Van A,CityC,157,10,Neutral,Route1,Zone3,Custom Rules,01/09/2023 16:43
1808,"229 Elm St, CityB",CityB,07/09/2023 15:27,2023,Sep,07,15,Completed,D19,Van A,CityD,150,6,Neutral,Route1,Zone1,Custom Rules,01/09/2023 10:48
1809,"476 Elm St, CityA",CityA,05/09/2023 11:43,2023,Sep,05,11,Completed,D59,Truck B,CityD,81,12,Positive,Route5,Zone3,Expedited Rules,01/09/2023 11:57
1810,"715 Cedar St, CityE",CityE,04/09/2023 11:45,2023,Sep,04,11,In Progress,D12,Bike C,CityA,131,26,Negative,Route1,Zone1,Custom Rules,01/09/2023 16:54
1811,"372 Pine St, CityD",CityD,01/09/2023 14:22,2023,Sep,01,14,In Progress,D4,Truck B,CityC,176,24,Positive,Route3,Zone3,Expedited Rules,01/09/2023 15:13
1812,"430 Cedar St, CityC",CityC,07/09/2023 12:41,2023,Sep,07,12,Completed,D12,Truck B,CityA,211,23,Negative,Route1,Zone1,Standard Rules,01/09/2023 14:50
1813,"307 Main St, CityB",CityB,04/09/2023 10:29,2023,Sep,04,10,Completed,D93,Truck B,CityB,128,0,Negative,Route4,Zone3,Custom Rules,01/09/2023 09:50
1814,"167 Cedar St, CityD",CityD,03/09/2023 10:54,2023,Sep,03,10,In Progress,D96,Van A,CityB,238,27,Negative,Route4,Zone3,Custom Rules,01/09/2023 10:00
1815,"972 Main St, CityC",CityC,07/09/2023 14:08,2023,Sep,07,14,Completed,D23,Bike C,CityD,205,5,Positive,Route4,Zone1,Standard Rules,01/09/2023 15:58
1816,"949 Main St, CityD",CityD,05/09/2023 09:05,2023,Sep,05,09,Completed,D26,Bike C,CityC,68,21,Negative,Route4,Zone3,Custom Rules,01/09/2023 10:06
1817,"416 Pine St, CityB",CityB,04/09/2023 10:16,2023,Sep,04,10,In Progress,D17,Bike C,CityD,159,1,Positive,Route5,Zone3,Standard Rules,01/09/2023 10:26
1818,"425 Pine St, CityA",CityA,03/09/2023 14:42,2023,Sep,03,14,Completed,D73,Truck B,CityE,182,25,Positive,Route3,Zone1,Expedited Rules,01/09/2023 12:25
1819,"342 Oak St, CityA",CityA,06/09/2023 13:41,2023,Sep,06,13,In Progress,D95,Bike C,CityE,162,27,Neutral,Route2,Zone2,Expedited Rules,01/09/2023 10:29
1820,"316 Elm St, CityD",CityD,03/09/2023 12:43,2023,Sep,03,12,Completed,D81,Van A,CityB,136,22,Negative,Route2,Zone1,Standard Rules,01/09/2023 12:59
1821,"901 Pine St, CityD",CityD,01/09/2023 09:43,2023,Sep,01,09,In Progress,D55,Van A,CityB,142,2,Neutral,Route5,Zone2,Custom Rules,01/09/2023 10:00
1822,"603 Elm St, CityD",CityD,08/09/2023 16:47,2023,Sep,08,16,In Progress,D9,Van A,CityA,113,8,Positive,Route2,Zone3,Expedited Rules,01/09/2023 10:19
1823,"441 Elm St, CityC",CityC,07/09/2023 09:47,2023,Sep,07,09,In Progress,D45,Van A,CityD,231,9,Negative,Route1,Zone2,Custom Rules,01/09/2023 11:24
1824,"250 Cedar St, CityB",CityB,04/09/2023 10:40,2023,Sep,04,10,Completed,D12,Van A,CityD,203,10,Positive,Route1,Zone3,Expedited Rules,01/09/2023 15:20
1825,"345 Elm St, CityE",CityE,02/09/2023 12:58,2023,Sep,02,12,In Progress,D17,Bike C,CityD,239,24,Neutral,Route1,Zone2,Custom Rules,01/09/2023 14:53
1826,"335 Cedar St, CityD",CityD,04/09/2023 14:16,2023,Sep,04,14,In Progress,D4,Bike C,CityB,74,22,Negative,Route4,Zone2,Expedited Rules,01/09/2023 14:30
1827,"874 Main St, CityA",CityA,06/09/2023 11:35,2023,Sep,06,11,Completed,D84,Truck B,CityA,238,4,Neutral,Route2,Zone1,Expedited Rules,01/09/2023 17:08
1828,"85 Main St, CityA",CityA,03/09/2023 11:56,2023,Sep,03,11,Completed,D34,Truck B,CityD,68,4,Negative,Route4,Zone1,Custom Rules,01/09/2023 13:31
1829,"154 Cedar St, CityD",CityD,03/09/2023 12:29,2023,Sep,03,12,Completed,D69,Van A,CityD,131,3,Neutral,Route1,Zone1,Custom Rules,01/09/2023 13:59
1830,"505 Main St, CityB",CityB,01/09/2023 13:42,2023,Sep,01,13,In Progress,D92,Van A,CityA,80,8,Neutral,Route3,Zone3,Custom Rules,01/09/2023 16:06
1831,"53 Main St, CityD",CityD,04/09/2023 13:34,2023,Sep,04,13,In Progress,D48,Truck B,CityE,177,23,Positive,Route5,Zone2,Custom Rules,01/09/2023 09:08
1832,"182 Main St, CityB",CityB,05/09/2023 11:15,2023,Sep,05,11,Completed,D2,Van A,CityB,171,28,Positive,Route1,Zone1,Custom Rules,01/09/2023 13:49
1833,"299 Oak St, CityC",CityC,01/09/2023 11:52,2023,Sep,01,11,Completed,D64,Truck B,CityB,219,1,Negative,Route2,Zone3,Expedited Rules,01/09/2023 10:44
1834,"683 Cedar St, CityA",CityA,02/09/2023 11:04,2023,Sep,02,11,In Progress,D95,Bike C,CityB,61,16,Neutral,Route5,Zone1,Custom Rules,01/09/2023 16:11
1835,"42 Elm St, CityC",CityC,08/09/2023 13:54,2023,Sep,08,13,Completed,D55,Bike C,CityD,195,13,Positive,Route1,Zone1,Expedited Rules,01/09/2023 13:06
1836,"339 Main St, CityA",CityA,06/09/2023 14:01,2023,Sep,06,14,In Progress,D56,Van A,CityD,70,21,Neutral,Route2,Zone1,Custom Rules,01/09/2023 13:51
1837,"597 Main St, CityA",CityA,08/09/2023 12:23,2023,Sep,08,12,Completed,D97,Truck B,CityD,114,17,Positive,Route2,Zone1,Expedited Rules,01/09/2023 13:08
1838,"630 Main St, CityB",CityB,05/09/2023 14:58,2023,Sep,05,14,In Progress,D42,Truck B,CityE,206,20,Negative,Route1,Zone1,Standard Rules,01/09/2023 11:04
1839,"809 Elm St, CityD",CityD,08/09/2023 15:21,2023,Sep,08,15,Completed,D29,Truck B,CityC,140,18,Positive,Route4,Zone1,Custom Rules,01/09/2023 13:43
1840,"844 Pine St, CityA",CityA,05/09/2023 14:37,2023,Sep,05,14,Completed,D99,Van A,CityA,134,5,Negative,Route5,Zone2,Standard Rules,01/09/2023 13:55
1841,"274 Cedar St, CityC",CityC,06/09/2023 13:12,2023,Sep,06,13,Completed,D94,Truck B,CityE,124,23,Neutral,Route4,Zone2,Custom Rules,01/09/2023 14:40
1842,"631 Cedar St, CityA",CityA,06/09/2023 11:27,2023,Sep,06,11,Completed,D97,Van A,CityA,121,4,Neutral,Route4,Zone1,Standard Rules,01/09/2023 14:36
1843,"852 Cedar St, CityC",CityC,05/09/2023 15:54,2023,Sep,05,15,Completed,D34,Van A,CityE,131,22,Positive,Route4,Zone3,Standard Rules,01/09/2023 14:21
1844,"142 Main St, CityD",CityD,07/09/2023 14:24,2023,Sep,07,14,Completed,D40,Van A,CityD,95,4,Positive,Route5,Zone1,Expedited Rules,01/09/2023 13:05
1845,"621 Oak St, CityB",CityB,04/09/2023 09:27,2023,Sep,04,09,Completed,D49,Van A,CityE,109,21,Neutral,Route3,Zone1,Expedited Rules,01/09/2023 11:08
1846,"659 Cedar St, CityA",CityA,02/09/2023 12:08,2023,Sep,02,12,In Progress,D93,Van A,CityE,168,12,Positive,Route4,Zone2,Standard Rules,01/09/2023 09:38
1847,"509 Cedar St, CityB",CityB,05/09/2023 10:21,2023,Sep,05,10,Completed,D6,Bike C,CityD,187,28,Negative,Route3,Zone2,Custom Rules,01/09/2023 14:33
1848,"706 Oak St, CityA",CityA,01/09/2023 13:01,2023,Sep,01,13,In Progress,D40,Bike C,CityC,188,8,Neutral,Route2,Zone1,Custom Rules,01/09/2023 13:48
1849,"403 Oak St, CityB",CityB,05/09/2023 13:59,2023,Sep,05,13,In Progress,D84,Truck B,CityB,168,27,Neutral,Route4,Zone1,Custom Rules,01/09/2023 08:40
1850,"712 Pine St, CityD",CityD,06/09/2023 16:05,2023,Sep,06,16,Completed,D23,Bike C,CityE,199,27,Neutral,Route3,Zone1,Custom Rules,01/09/2023 08:31
1851,"368 Cedar St, CityC",CityC,07/09/2023 10:48,2023,Sep,07,10,In Progress,D19,Bike C,CityC,129,17,Negative,Route1,Zone1,Custom Rules,01/09/2023 08:23
1852,"301 Pine St, CityD",CityD,06/09/2023 10:20,2023,Sep,06,10,Completed,D57,Bike C,CityE,213,27,Neutral,Route5,Zone1,Standard Rules,01/09/2023 13:00
1853,"827 Elm St, CityC",CityC,05/09/2023 14:25,2023,Sep,05,14,Completed,D54,Van A,CityA,111,4,Negative,Route2,Zone2,Expedited Rules,01/09/2023 11:52
1854,"683 Oak St, CityB",CityB,02/09/2023 15:11,2023,Sep,02,15,In Progress,D29,Van A,CityD,173,29,Neutral,Route1,Zone3,Expedited Rules,01/09/2023 15:13
1855,"247 Pine St, CityB",CityB,08/09/2023 11:00,2023,Sep,08,11,Completed,D82,Bike C,CityD,155,20,Positive,Route4,Zone2,Expedited Rules,01/09/2023 15:06
1856,"721 Elm St, CityA",CityA,04/09/2023 12:08,2023,Sep,04,12,In Progress,D39,Truck B,CityB,122,5,Negative,Route4,Zone3,Expedited Rules,01/09/2023 12:52
1857,"82 Main St, CityE",CityE,02/09/2023 13:49,2023,Sep,02,13,Completed,D50,Truck B,CityE,141,7,Negative,Route3,Zone1,Custom Rules,01/09/2023 17:17
1858,"897 Main St, CityB",CityB,07/09/2023 12:11,2023,Sep,07,12,Completed,D4,Truck B,CityD,153,20,Positive,Route2,Zone3,Custom Rules,01/09/2023 09:56
1859,"111 Pine St, CityB",CityB,05/09/2023 09:59,2023,Sep,05,09,In Progress,D14,Bike C,CityB,215,13,Neutral,Route1,Zone2,Expedited Rules,01/09/2023 09:32
1860,"153 Main St, CityC",CityC,05/09/2023 08:42,2023,Sep,05,08,Completed,D80,Truck B,CityC,222,22,Positive,Route4,Zone3,Standard Rules,01/09/2023 15:00
1861,"789 Oak St, CityC",CityC,04/09/2023 16:37,2023,Sep,04,16,In Progress,D12,Bike C,CityB,127,7,Positive,Route3,Zone1,Standard Rules,01/09/2023 09:00
1862,"594 Elm St, CityD",CityD,03/09/2023 11:50,2023,Sep,03,11,Completed,D43,Van A,CityE,128,22,Negative,Route4,Zone2,Standard Rules,01/09/2023 09:39
1863,"446 Pine St, CityA",CityA,02/09/2023 14:52,2023,Sep,02,14,Completed,D31,Bike C,CityE,108,12,Negative,Route4,Zone3,Expedited Rules,01/09/2023 16:09
1864,"953 Cedar St, CityE",CityE,06/09/2023 12:49,2023,Sep,06,12,Completed,D1,Bike C,CityE,96,28,Negative,Route2,Zone3,Custom Rules,01/09/2023 15:36
1865,"310 Elm St, CityD",CityD,01/09/2023 12:13,2023,Sep,01,12,In Progress,D47,Truck B,CityD,119,26,Neutral,Route3,Zone1,Custom Rules,01/09/2023 12:18
1866,"672 Main St, CityC",CityC,07/09/2023 15:36,2023,Sep,07,15,In Progress,D64,Bike C,CityD,157,6,Positive,Route4,Zone1,Expedited Rules,01/09/2023 09:29
1867,"161 Pine St, CityB",CityB,08/09/2023 11:42,2023,Sep,08,11,In Progress,D93,Bike C,CityA,186,15,Neutral,Route3,Zone2,Standard Rules,01/09/2023 10:22
1868,"354 Main St, CityA",CityA,01/09/2023 11:06,2023,Sep,01,11,In Progress,D96,Truck B,CityC,115,7,Positive,Route2,Zone1,Standard Rules,01/09/2023 10:44
1869,"33 Oak St, CityD",CityD,02/09/2023 08:34,2023,Sep,02,08,Completed,D81,Bike C,CityC,146,8,Positive,Route4,Zone3,Expedited Rules,01/09/2023 10:46
1870,"192 Pine St, CityD",CityD,06/09/2023 15:33,2023,Sep,06,15,In Progress,D27,Truck B,CityA,119,4,Neutral,Route2,Zone2,Expedited Rules,01/09/2023 10:18
1871,"675 Pine St, CityC",CityC,02/09/2023 10:09,2023,Sep,02,10,In Progress,D94,Truck B,CityC,202,16,Negative,Route1,Zone1,Standard Rules,01/09/2023 16:47
1872,"461 Elm St, CityC",CityC,08/09/2023 09:23,2023,Sep,08,09,In Progress,D40,Van A,CityE,184,16,Negative,Route1,Zone2,Standard Rules,01/09/2023 14:04
1873,"764 Pine St, CityC",CityC,05/09/2023 09:58,2023,Sep,05,09,In Progress,D63,Bike C,CityB,125,21,Neutral,Route2,Zone2,Custom Rules,01/09/2023 16:34
1874,"982 Cedar St, CityB",CityB,04/09/2023 13:10,2023,Sep,04,13,In Progress,D20,Truck B,CityB,227,28,Positive,Route1,Zone1,Custom Rules,01/09/2023 12:02
1875,"8 Elm St, CityC",CityC,05/09/2023 13:52,2023,Sep,05,13,In Progress,D34,Bike C,CityA,188,8,Positive,Route3,Zone2,Standard Rules,01/09/2023 12:07
1876,"426 Main St, CityD",CityD,08/09/2023 10:27,2023,Sep,08,10,In Progress,D31,Truck B,CityD,192,15,Neutral,Route4,Zone1,Expedited Rules,01/09/2023 16:45
1877,"897 Oak St, CityB",CityB,08/09/2023 12:17,2023,Sep,08,12,In Progress,D45,Truck B,CityA,219,12,Neutral,Route3,Zone3,Expedited Rules,01/09/2023 09:37
1878,"44 Elm St, CityB",CityB,08/09/2023 08:07,2023,Sep,08,08,In Progress,D72,Truck B,CityC,173,10,Negative,Route3,Zone2,Standard Rules,01/09/2023 09:52
1879,"526 Cedar St, CityD",CityD,03/09/2023 11:41,2023,Sep,03,11,Completed,D54,Van A,CityE,176,28,Negative,Route5,Zone3,Expedited Rules,01/09/2023 12:04
1880,"981 Oak St, CityB",CityB,07/09/2023 08:44,2023,Sep,07,08,In Progress,D11,Van A,CityD,167,4,Positive,Route2,Zone1,Expedited Rules,01/09/2023 09:46
1881,"739 Elm St, CityD",CityD,03/09/2023 13:56,2023,Sep,03,13,Completed,D63,Truck B,CityA,228,13,Positive,Route2,Zone3,Standard Rules,01/09/2023 13:32
1882,"40 Main St, CityC",CityC,08/09/2023 11:57,2023,Sep,08,11,In Progress,D53,Van A,CityE,228,13,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 16:08
1883,"729 Oak St, CityE",CityE,03/09/2023 15:28,2023,Sep,03,15,In Progress,D69,Van A,CityD,74,24,Negative,Route5,Zone1,Standard Rules,01/09/2023 11:30
1884,"382 Oak St, CityA",CityA,06/09/2023 14:25,2023,Sep,06,14,Completed,D22,Van A,CityD,209,8,Neutral,Route4,Zone3,Standard Rules,01/09/2023 16:45
1885,"108 Pine St, CityE",CityE,04/09/2023 14:12,2023,Sep,04,14,In Progress,D21,Bike C,CityA,232,29,Neutral,Route2,Zone2,Custom Rules,01/09/2023 09:49
1886,"207 Elm St, CityB",CityB,02/09/2023 15:00,2023,Sep,02,15,In Progress,D41,Van A,CityD,71,25,Positive,Route4,Zone2,Custom Rules,01/09/2023 14:25
1887,"341 Cedar St, CityC",CityC,01/09/2023 12:58,2023,Sep,01,12,Completed,D97,Truck B,CityD,123,19,Positive,Route2,Zone3,Standard Rules,01/09/2023 14:06
1888,"544 Pine St, CityE",CityE,06/09/2023 08:59,2023,Sep,06,08,Completed,D13,Van A,CityB,222,27,Neutral,Route4,Zone3,Expedited Rules,01/09/2023 09:26
1889,"605 Cedar St, CityE",CityE,08/09/2023 10:52,2023,Sep,08,10,In Progress,D96,Van A,CityB,91,28,Negative,Route3,Zone2,Custom Rules,01/09/2023 15:48
1890,"202 Pine St, CityA",CityA,01/09/2023 16:04,2023,Sep,01,16,Completed,D87,Bike C,CityA,180,7,Positive,Route3,Zone2,Standard Rules,01/09/2023 09:07
1891,"466 Cedar St, CityE",CityE,01/09/2023 13:20,2023,Sep,01,13,Completed,D17,Van A,CityA,232,23,Negative,Route5,Zone2,Expedited Rules,01/09/2023 16:55
1892,"298 Cedar St, CityD",CityD,03/09/2023 08:01,2023,Sep,03,08,Completed,D59,Bike C,CityD,64,18,Negative,Route5,Zone2,Custom Rules,01/09/2023 09:58
1893,"46 Oak St, CityC",CityC,03/09/2023 15:54,2023,Sep,03,15,Completed,D86,Truck B,CityB,164,10,Neutral,Route5,Zone3,Expedited Rules,01/09/2023 12:45
1894,"19 Pine St, CityE",CityE,05/09/2023 10:04,2023,Sep,05,10,In Progress,D24,Bike C,CityE,107,7,Neutral,Route1,Zone1,Standard Rules,01/09/2023 13:53
1895,"643 Main St, CityD",CityD,08/09/2023 10:20,2023,Sep,08,10,In Progress,D51,Van A,CityA,181,11,Neutral,Route2,Zone2,Custom Rules,01/09/2023 13:34
1896,"850 Pine St, CityD",CityD,07/09/2023 11:07,2023,Sep,07,11,In Progress,D58,Bike C,CityD,72,22,Positive,Route2,Zone2,Standard Rules,01/09/2023 10:00
1897,"937 Cedar St, CityE",CityE,05/09/2023 08:38,2023,Sep,05,08,In Progress,D1,Truck B,CityB,183,6,Neutral,Route2,Zone2,Standard Rules,01/09/2023 11:38
1898,"237 Oak St, CityE",CityE,02/09/2023 11:36,2023,Sep,02,11,Completed,D66,Van A,CityE,172,28,Positive,Route1,Zone2,Expedited Rules,01/09/2023 17:46
1899,"229 Pine St, CityC",CityC,07/09/2023 11:48,2023,Sep,07,11,Completed,D51,Truck B,CityE,103,6,Positive,Route4,Zone2,Standard Rules,01/09/2023 10:40
1900,"308 Main St, CityB",CityB,02/09/2023 16:51,2023,Sep,02,16,Completed,D54,Truck B,CityB,226,12,Neutral,Route3,Zone3,Expedited Rules,01/09/2023 12:48
1901,"685 Cedar St, CityC",CityC,01/09/2023 15:10,2023,Sep,01,15,In Progress,D91,Bike C,CityE,214,16,Negative,Route2,Zone3,Standard Rules,01/09/2023 17:17
1902,"405 Oak St, CityA",CityA,04/09/2023 11:07,2023,Sep,04,11,In Progress,D50,Bike C,CityE,158,24,Negative,Route4,Zone2,Custom Rules,01/09/2023 16:04
1903,"544 Elm St, CityA",CityA,06/09/2023 14:39,2023,Sep,06,14,Completed,D45,Van A,CityA,234,28,Negative,Route5,Zone2,Standard Rules,01/09/2023 10:37
1904,"228 Pine St, CityB",CityB,03/09/2023 13:45,2023,Sep,03,13,Completed,D90,Truck B,CityE,229,10,Positive,Route2,Zone2,Standard Rules,01/09/2023 10:46
1905,"407 Main St, CityD",CityD,07/09/2023 16:49,2023,Sep,07,16,Completed,D52,Bike C,CityE,108,23,Negative,Route2,Zone3,Standard Rules,01/09/2023 17:18
1906,"49 Main St, CityC",CityC,01/09/2023 10:58,2023,Sep,01,10,In Progress,D20,Truck B,CityB,77,3,Negative,Route4,Zone3,Standard Rules,01/09/2023 11:25
1907,"549 Cedar St, CityD",CityD,08/09/2023 10:36,2023,Sep,08,10,Completed,D17,Van A,CityD,125,8,Negative,Route1,Zone1,Expedited Rules,01/09/2023 12:10
1908,"17 Cedar St, CityC",CityC,03/09/2023 11:22,2023,Sep,03,11,Completed,D36,Bike C,CityA,205,2,Positive,Route2,Zone1,Custom Rules,01/09/2023 16:33
1909,"788 Cedar St, CityA",CityA,06/09/2023 13:39,2023,Sep,06,13,In Progress,D10,Bike C,CityE,128,17,Negative,Route2,Zone3,Custom Rules,01/09/2023 08:57
1910,"509 Cedar St, CityB",CityB,04/09/2023 11:58,2023,Sep,04,11,Completed,D80,Van A,CityB,204,17,Negative,Route2,Zone3,Expedited Rules,01/09/2023 16:12
1911,"547 Cedar St, CityC",CityC,03/09/2023 10:10,2023,Sep,03,10,Completed,D57,Bike C,CityD,61,20,Positive,Route4,Zone1,Custom Rules,01/09/2023 09:51
1912,"799 Main St, CityB",CityB,04/09/2023 15:14,2023,Sep,04,15,Completed,D53,Van A,CityC,85,2,Neutral,Route5,Zone1,Custom Rules,01/09/2023 10:06
1913,"948 Pine St, CityE",CityE,03/09/2023 16:38,2023,Sep,03,16,In Progress,D70,Van A,CityB,68,14,Neutral,Route5,Zone2,Custom Rules,01/09/2023 16:15
1914,"744 Oak St, CityB",CityB,06/09/2023 08:18,2023,Sep,06,08,Completed,D57,Bike C,CityB,72,25,Negative,Route3,Zone2,Expedited Rules,01/09/2023 12:38
1915,"559 Elm St, CityA",CityA,04/09/2023 15:44,2023,Sep,04,15,Completed,D66,Van A,CityD,214,13,Positive,Route5,Zone1,Expedited Rules,01/09/2023 15:14
1916,"702 Pine St, CityA",CityA,03/09/2023 13:14,2023,Sep,03,13,In Progress,D35,Bike C,CityA,194,12,Positive,Route4,Zone2,Custom Rules,01/09/2023 09:12
1917,"337 Elm St, CityD",CityD,07/09/2023 11:27,2023,Sep,07,11,Completed,D80,Bike C,CityD,140,3,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 13:55
1918,"22 Main St, CityB",CityB,06/09/2023 09:32,2023,Sep,06,09,Completed,D38,Van A,CityA,106,14,Negative,Route1,Zone3,Custom Rules,01/09/2023 14:29
1919,"954 Oak St, CityB",CityB,07/09/2023 08:30,2023,Sep,07,08,In Progress,D61,Truck B,CityE,122,6,Positive,Route5,Zone1,Expedited Rules,01/09/2023 14:13
1920,"674 Oak St, CityC",CityC,01/09/2023 09:58,2023,Sep,01,09,Completed,D60,Truck B,CityD,141,20,Neutral,Route4,Zone3,Expedited Rules,01/09/2023 13:33
1921,"426 Elm St, CityD",CityD,01/09/2023 16:29,2023,Sep,01,16,Completed,D11,Truck B,CityC,67,1,Neutral,Route3,Zone2,Custom Rules,01/09/2023 09:22
1922,"209 Elm St, CityC",CityC,07/09/2023 16:11,2023,Sep,07,16,In Progress,D85,Van A,CityE,217,3,Negative,Route1,Zone1,Standard Rules,01/09/2023 12:47
1923,"100 Oak St, CityC",CityC,02/09/2023 15:50,2023,Sep,02,15,In Progress,D21,Van A,CityC,90,9,Negative,Route3,Zone1,Custom Rules,01/09/2023 09:19
1924,"556 Cedar St, CityA",CityA,03/09/2023 16:51,2023,Sep,03,16,In Progress,D75,Van A,CityB,115,9,Positive,Route5,Zone1,Custom Rules,01/09/2023 15:16
1925,"79 Elm St, CityA",CityA,01/09/2023 11:24,2023,Sep,01,11,Completed,D8,Bike C,CityD,198,17,Positive,Route1,Zone3,Custom Rules,01/09/2023 09:03
1926,"874 Main St, CityB",CityB,08/09/2023 09:00,2023,Sep,08,09,In Progress,D82,Van A,CityE,181,7,Negative,Route4,Zone2,Standard Rules,01/09/2023 14:06
1927,"68 Oak St, CityB",CityB,07/09/2023 09:09,2023,Sep,07,09,In Progress,D27,Van A,CityC,72,27,Positive,Route5,Zone1,Custom Rules,01/09/2023 17:29
1928,"117 Pine St, CityC",CityC,04/09/2023 09:22,2023,Sep,04,09,Completed,D47,Van A,CityB,205,14,Neutral,Route3,Zone1,Standard Rules,01/09/2023 16:27
1929,"125 Cedar St, CityE",CityE,03/09/2023 16:43,2023,Sep,03,16,Completed,D2,Bike C,CityA,95,13,Negative,Route3,Zone3,Standard Rules,01/09/2023 14:50
1930,"477 Cedar St, CityA",CityA,08/09/2023 09:54,2023,Sep,08,09,In Progress,D5,Bike C,CityB,232,24,Negative,Route3,Zone2,Standard Rules,01/09/2023 08:45
1931,"493 Cedar St, CityC",CityC,05/09/2023 14:59,2023,Sep,05,14,Completed,D53,Truck B,CityE,196,5,Negative,Route5,Zone3,Expedited Rules,01/09/2023 14:44
1932,"805 Main St, CityC",CityC,05/09/2023 16:55,2023,Sep,05,16,Completed,D14,Van A,CityE,168,12,Negative,Route1,Zone3,Standard Rules,01/09/2023 12:16
1933,"808 Main St, CityC",CityC,04/09/2023 14:30,2023,Sep,04,14,In Progress,D66,Van A,CityB,85,22,Neutral,Route2,Zone2,Expedited Rules,01/09/2023 12:51
1934,"181 Pine St, CityB",CityB,05/09/2023 13:28,2023,Sep,05,13,Completed,D39,Van A,CityA,206,13,Negative,Route2,Zone1,Standard Rules,01/09/2023 08:30
1935,"559 Oak St, CityA",CityA,04/09/2023 10:09,2023,Sep,04,10,Completed,D65,Van A,CityB,188,15,Neutral,Route2,Zone3,Custom Rules,01/09/2023 13:37
1936,"933 Cedar St, CityA",CityA,03/09/2023 11:44,2023,Sep,03,11,Completed,D73,Bike C,CityC,173,19,Positive,Route3,Zone3,Standard Rules,01/09/2023 15:04
